dataset,gloss,num_samples,mean_frames,std_frames,sequence_length_variance
ASL,education,5.0,60.0,0.0,0.0
ASL,eye,6.0,60.0,0.0,0.0
ASL,fault,9.0,60.0,0.0,0.0
ASL,finish,9.0,60.0,0.0,0.0
ASL,five,5.0,60.0,0.0,0.0
ASL,four,5.0,60.0,0.0,0.0
ASL,fourth,5.0,60.0,0.0,0.0
ASL,free,4.0,60.0,0.0,0.0
ASL,from now on,5.0,60.0,0.0,0.0
ASL,furniture,3.0,60.0,0.0,0.0
ASL,gallaudet,4.0,60.0,0.0,0.0
ASL,garage,3.0,60.0,0.0,0.0
ASL,gay,4.0,60.0,0.0,0.0
ASL,girl,9.0,60.0,0.0,0.0
ASL,gloves,2.0,60.0,0.0,0.0
ASL,goodbye,5.0,60.0,0.0,0.0
ASL,grab,4.0,60.0,0.0,0.0
ASL,graduation,5.0,60.0,0.0,0.0
ASL,have,6.0,60.0,0.0,0.0
ASL,hearing aid,5.0,60.0,0.0,0.0
ASL,herself,7.0,60.0,0.0,0.0
ASL,human,4.0,60.0,0.0,0.0
ASL,india,4.0,60.0,0.0,0.0
ASL,invite,5.0,60.0,0.0,0.0
ASL,jewish,5.0,60.0,0.0,0.0
ASL,karate,4.0,60.0,0.0,0.0
ASL,meaning,2.0,60.0,0.0,0.0
ASL,metal,4.0,60.0,0.0,0.0
ASL,ok,7.0,60.0,0.0,0.0
ASL,person,7.0,60.0,0.0,0.0
ASL,pick,5.0,60.0,0.0,0.0
ASL,pickle,4.0,60.0,0.0,0.0
ASL,puzzled,6.0,60.0,0.0,0.0
ASL,quick,7.0,60.0,0.0,0.0
ASL,referee,5.0,60.0,0.0,0.0
ASL,report,3.0,60.0,0.0,0.0
ASL,roof,4.0,60.0,0.0,0.0
ASL,second,6.0,60.0,0.0,0.0
ASL,seven,6.0,60.0,0.0,0.0
ASL,shoulder,4.0,60.0,0.0,0.0
ASL,side,5.0,60.0,0.0,0.0
ASL,spit,4.0,60.0,0.0,0.0
ASL,spoon,4.0,60.0,0.0,0.0
ASL,sue,4.0,60.0,0.0,0.0
ASL,thick,5.0,60.0,0.0,0.0
ASL,third,7.0,60.0,0.0,0.0
ASL,three,7.0,60.0,0.0,0.0
ASL,tongue,5.0,60.0,0.0,0.0
ASL,tv,2.0,60.0,0.0,0.0
ASL,upstairs,3.0,60.0,0.0,0.0
ASL,washington,5.0,60.0,0.0,0.0
ASL,wear,6.0,60.0,0.0,0.0
ASL,welcome,5.0,60.0,0.0,0.0
ASL,wheelchair,4.0,60.0,0.0,0.0
ASL,zero,4.0,60.0,0.0,0.0
VSL,0 (số không),1.0,60.0,0.0,0.0
VSL,1,1.0,60.0,0.0,0.0
VSL,1 000 000 (một triệu),3.0,60.0,0.0,0.0
VSL,1 000 000 000 (một tỉ),3.0,60.0,0.0,0.0
VSL,10,1.0,60.0,0.0,0.0
VSL,10 000 (mười nghìn),3.0,60.0,0.0,0.0
VSL,100,1.0,60.0,0.0,0.0
VSL,1000 (một nghìn),1.0,140.0,0.0,0.0
VSL,2,1.0,71.0,0.0,0.0
VSL,2 _ 5 (Toán học),1.0,97.0,0.0,0.0
VSL,2 _ 6 (Toán học),1.0,103.0,0.0,0.0
VSL,3,1.0,71.0,0.0,0.0
VSL,4,1.0,75.0,0.0,0.0
VSL,40,1.0,67.0,0.0,0.0
VSL,5,1.0,71.0,0.0,0.0
VSL,5 _ 3 (Toán học),1.0,90.0,0.0,0.0
VSL,7,1.0,73.0,0.0,0.0
VSL,7up,1.0,112.0,0.0,0.0
VSL,8,1.0,80.0,0.0,0.0
VSL,80,1.0,78.0,0.0,0.0
VSL,9,1.0,75.0,0.0,0.0
VSL,90,1.0,60.0,0.0,0.0
VSL,Albania (nước Albania),1.0,91.0,0.0,0.0
VSL,An Giang,1.0,94.0,0.0,0.0
VSL,Ba chân bốn cẳng,1.0,90.0,0.0,0.0
VSL,Bra-xin (nước Bra-xin),3.0,83.0,0.0,0.0
VSL,Bun-ga-ri (nước Bun-ga-ri),1.0,69.0,0.0,0.0
VSL,Bà Nà,1.0,108.0,0.0,0.0
VSL,Bà Rịa - Vũng Tàu,1.0,108.0,0.0,0.0
VSL,Bãi biển Vũng Tàu,1.0,116.0,0.0,0.0
VSL,Bình Dương,1.0,79.0,0.0,0.0
VSL,Bình Phước,1.0,74.0,0.0,0.0
VSL,Bình Thuận,1.0,90.0,0.0,0.0
VSL,Bình Định,1.0,88.0,0.0,0.0
VSL,Băng-la-đét (nước Băng-la-đét),1.0,93.0,0.0,0.0
VSL,Bạc Liêu,1.0,97.0,0.0,0.0
VSL,Bắc Giang,1.0,72.0,0.0,0.0
VSL,Bắc Kạn,1.0,90.0,0.0,0.0
VSL,Bắc Ninh,1.0,71.0,0.0,0.0
VSL,Bắc bộ,1.0,82.0,0.0,0.0
VSL,Bến Tre,1.0,75.0,0.0,0.0
VSL,Cao Bằng,1.0,98.0,0.0,0.0
VSL,Chi-lê (nước Chi-lê),1.0,97.0,0.0,0.0
VSL,Châu Á Thái Bình Dương,1.0,92.0,0.0,0.0
VSL,Châu Đại Dương,1.0,90.0,0.0,0.0
VSL,Cocacola,1.0,119.0,0.0,0.0
VSL,Cu ba (nước Cu ba),1.0,92.0,0.0,0.0
VSL,Cà Mau,1.0,79.0,0.0,0.0
VSL,Cô vy (covid),1.0,91.0,0.0,0.0
VSL,Cô-lôm-bi-a (nước Cô-lôm-bi-a),1.0,71.0,0.0,0.0
VSL,Cố đô Huế,1.0,81.0,0.0,0.0
VSL,Cộng Hòa Séc (nước Cộng Hòa Séc),1.0,66.0,0.0,0.0
VSL,Dinh Độc Lập,1.0,65.0,0.0,0.0
VSL,Do Thái,1.0,78.0,0.0,0.0
VSL,Gia Lai,1.0,69.0,0.0,0.0
VSL,Hoàng tử,1.0,85.0,0.0,0.0
VSL,Hoãn,1.0,84.0,0.0,0.0
VSL,Hung-ga-ri (nước Hung-ga-ri),1.0,116.0,0.0,0.0
VSL,Hà Giang,1.0,92.0,0.0,0.0
VSL,Hà Lan (nước Hà Lan),1.0,81.0,0.0,0.0
VSL,Hùng Vương,1.0,83.0,0.0,0.0
VSL,Hưng Yên,1.0,76.0,0.0,0.0
VSL,Hạ Long,1.0,197.0,0.0,0.0
VSL,Hải Dương,1.0,69.0,0.0,0.0
VSL,Hậu Giang,1.0,87.0,0.0,0.0
VSL,Hồ Chí Minh,1.0,75.0,0.0,0.0
VSL,I-rắc (nước I-rắc),1.0,93.0,0.0,0.0
VSL,Italia (nước Italia),1.0,76.0,0.0,0.0
VSL,Khánh Hòa,1.0,80.0,0.0,0.0
VSL,Kim Đồng,1.0,79.0,0.0,0.0
VSL,Kiên Giang,1.0,75.0,0.0,0.0
VSL,Kon Tum,1.0,91.0,0.0,0.0
VSL,Long An,1.0,83.0,0.0,0.0
VSL,Long Vương,1.0,85.0,0.0,0.0
VSL,Lâm Đồng,1.0,93.0,0.0,0.0
VSL,Lạc Long Quân,1.0,72.0,0.0,0.0
VSL,Lạng Sơn,1.0,178.0,0.0,0.0
VSL,Ma Cao,1.0,83.0,0.0,0.0
VSL,Mặt trời lặn,1.0,105.0,0.0,0.0
VSL,Mặt trời mọc,1.0,98.0,0.0,0.0
VSL,Nam bán cầu,1.0,91.0,0.0,0.0
VSL,Nam Định,1.0,94.0,0.0,0.0
VSL,Ninh Bình,1.0,109.0,0.0,0.0
VSL,Ninh Thuận,1.0,105.0,0.0,0.0
VSL,Oa-sinh-tơn,1.0,132.0,0.0,0.0
VSL,Pa-ki-xtan (nước Pa-ki-xtan),1.0,90.0,0.0,0.0
VSL,Paris,1.0,73.0,0.0,0.0
VSL,Phi-líp-pin (nước Phi-líp-pin),3.0,74.0,0.0,0.0
VSL,Phú Thọ,1.0,102.0,0.0,0.0
VSL,Pê-ru (nước Pê-ru),1.0,127.0,0.0,0.0
VSL,Quy Nhơn,1.0,90.0,0.0,0.0
VSL,Quảng Bình,1.0,105.0,0.0,0.0
VSL,Quảng Nam,1.0,127.0,0.0,0.0
VSL,Quảng Ngãi,1.0,97.0,0.0,0.0
VSL,Quảng Ninh,1.0,210.0,0.0,0.0
VSL,Quảng Trị,1.0,105.0,0.0,0.0
VSL,Quốc Tử Giám,1.0,84.0,0.0,0.0
VSL,Sapa,1.0,94.0,0.0,0.0
VSL,Socola,1.0,106.0,0.0,0.0
VSL,Sóc Trăng,1.0,93.0,0.0,0.0
VSL,Thanh Hóa,1.0,87.0,0.0,0.0
VSL,Thái Nguyên,1.0,84.0,0.0,0.0
VSL,Thánh Gióng,1.0,90.0,0.0,0.0
VSL,Thăng Long,1.0,79.0,0.0,0.0
VSL,Tiền Giang,1.0,204.0,0.0,0.0
VSL,Trà Vinh,1.0,88.0,0.0,0.0
VSL,Trần Quốc Toản,1.0,85.0,0.0,0.0
VSL,Tuy Hoà,1.0,83.0,0.0,0.0
VSL,Tây Bắc,1.0,90.0,0.0,0.0
VSL,Tây Nguyên,1.0,88.0,0.0,0.0
VSL,Tây Ninh,1.0,79.0,0.0,0.0
VSL,Tết Thiếu nhi,1.0,90.0,0.0,0.0
VSL,UNICEF,1.0,73.0,0.0,0.0
VSL,Võ Nguyên Giáp,1.0,66.0,0.0,0.0
VSL,Võ Thị Sáu,1.0,181.0,0.0,0.0
VSL,Văn miếu Quốc Tử Giám,1.0,84.0,0.0,0.0
VSL,Vĩnh Long,1.0,79.0,0.0,0.0
VSL,Vĩnh Phúc,1.0,75.0,0.0,0.0
VSL,Y-Éc-Xanh,1.0,85.0,0.0,0.0
VSL,Yên Bái,1.0,106.0,0.0,0.0
VSL,a,1.0,72.0,0.0,0.0
VSL,ai bảo,1.0,74.0,0.0,0.0
VSL,ai cho,1.0,68.0,0.0,0.0
VSL,an ninh,1.0,110.0,0.0,0.0
VSL,anh chị,1.0,115.0,0.0,0.0
VSL,anh chị em,1.0,88.0,0.0,0.0
VSL,anh hùng,1.0,76.0,0.0,0.0
VSL,anh vợ,1.0,109.0,0.0,0.0
VSL,ao chuôm,1.0,91.0,0.0,0.0
VSL,b,1.0,68.0,0.0,0.0
VSL,ba là,1.0,85.0,0.0,0.0
VSL,ban giám hiệu,1.0,91.0,0.0,0.0
VSL,ban ngày,1.0,93.0,0.0,0.0
VSL,bao la,1.0,119.0,0.0,0.0
VSL,bao nhiêu_,1.0,79.0,0.0,0.0
VSL,bao tay (dùng cho trẻ sơ sinh),1.0,112.0,0.0,0.0
VSL,bay,1.0,87.0,0.0,0.0
VSL,bay liệng (bay lượn),1.0,129.0,0.0,0.0
VSL,bay nhanh (máy bay),1.0,82.0,0.0,0.0
VSL,biến đổi,1.0,80.0,0.0,0.0
VSL,biển hiệu,1.0,80.0,0.0,0.0
VSL,biển đông,1.0,89.0,0.0,0.0
VSL,biểu thị,1.0,79.0,0.0,0.0
VSL,biểu thức,1.0,61.0,0.0,0.0
VSL,biểu đồ,1.0,79.0,0.0,0.0
VSL,biểu đồ cột,1.0,82.0,0.0,0.0
VSL,biểu đồ hình quạt,1.0,73.0,0.0,0.0
VSL,biện pháp,1.0,70.0,0.0,0.0
VSL,bom nguyên tử,1.0,77.0,0.0,0.0
VSL,bom đạn,1.0,72.0,0.0,0.0
VSL,boong tàu,1.0,87.0,0.0,0.0
VSL,buôn làng,1.0,80.0,0.0,0.0
VSL,buồn nôn,1.0,97.0,0.0,0.0
VSL,buồn thảm,1.0,126.0,0.0,0.0
VSL,buồng trứng,1.0,130.0,0.0,0.0
VSL,buổi chiều,1.0,77.0,0.0,0.0
VSL,buộc dây,1.0,103.0,0.0,0.0
VSL,buộc tóc,1.0,205.0,0.0,0.0
VSL,bài báo,1.0,89.0,0.0,0.0
VSL,bàn bạc,1.0,98.0,0.0,0.0
VSL,bàn chân,1.0,88.0,0.0,0.0
VSL,bàn chải đánh răng,1.0,66.0,0.0,0.0
VSL,bàn ghế,1.0,101.0,0.0,0.0
VSL,bàn là,1.0,101.0,0.0,0.0
VSL,bàn phím (máy vi tính),1.0,114.0,0.0,0.0
VSL,bàn tay,1.0,94.0,0.0,0.0
VSL,bàn tán,1.0,211.0,0.0,0.0
VSL,bán buôn,1.0,84.0,0.0,0.0
VSL,bán kính (hình tròn),1.0,85.0,0.0,0.0
VSL,bán đảo,1.0,111.0,0.0,0.0
VSL,bánh Trung Thu,1.0,76.0,0.0,0.0
VSL,bánh bột lọc,1.0,70.0,0.0,0.0
VSL,bánh canh,1.0,118.0,0.0,0.0
VSL,bánh cốm,1.0,82.0,0.0,0.0
VSL,bánh gai,1.0,72.0,0.0,0.0
VSL,bánh giò,1.0,87.0,0.0,0.0
VSL,bánh giầy,1.0,93.0,0.0,0.0
VSL,bánh gối,1.0,238.0,0.0,0.0
VSL,bánh hamburger,1.0,85.0,0.0,0.0
VSL,bánh pizza,1.0,87.0,0.0,0.0
VSL,bánh pía,1.0,109.0,0.0,0.0
VSL,bánh sandwich,1.0,86.0,0.0,0.0
VSL,bánh tráng,1.0,144.0,0.0,0.0
VSL,bánh xe,1.0,435.0,0.0,0.0
VSL,bánh đa,1.0,94.0,0.0,0.0
VSL,bánh đúc,1.0,92.0,0.0,0.0
VSL,báo cáo,1.0,84.0,0.0,0.0
VSL,báo thù,1.0,69.0,0.0,0.0
VSL,báo động,1.0,87.0,0.0,0.0
VSL,bát,1.0,94.0,0.0,0.0
VSL,bát hương,1.0,84.0,0.0,0.0
VSL,bát ngát,1.0,115.0,0.0,0.0
VSL,bãi cát,1.0,110.0,0.0,0.0
VSL,bãi cỏ,1.0,93.0,0.0,0.0
VSL,bãi tắm,1.0,72.0,0.0,0.0
VSL,bãi đỗ xe (ô tô),1.0,98.0,0.0,0.0
VSL,bé gái,1.0,101.0,0.0,0.0
VSL,bé hơn,1.0,94.0,0.0,0.0
VSL,bé loắt choắt,1.0,91.0,0.0,0.0
VSL,béo,1.0,87.0,0.0,0.0
VSL,bê tông,1.0,79.0,0.0,0.0
VSL,bên dưới,1.0,83.0,0.0,0.0
VSL,bên phải,1.0,73.0,0.0,0.0
VSL,bên trong,1.0,79.0,0.0,0.0
VSL,bên trái,1.0,93.0,0.0,0.0
VSL,bên trên,1.0,75.0,0.0,0.0
VSL,bênh vực,1.0,87.0,0.0,0.0
VSL,bìa sách,1.0,90.0,0.0,0.0
VSL,bình minh,1.0,84.0,0.0,0.0
VSL,bình phương,1.0,78.0,0.0,0.0
VSL,bình sữa (em bé),1.0,109.0,0.0,0.0
VSL,bí ngô,1.0,79.0,0.0,0.0
VSL,bím tóc đuôi sam,1.0,127.0,0.0,0.0
VSL,bít tất,1.0,77.0,0.0,0.0
VSL,bò,1.0,83.0,0.0,0.0
VSL,bò sát,1.0,87.0,0.0,0.0
VSL,bò tót,1.0,82.0,0.0,0.0
VSL,bó hoa,1.0,70.0,0.0,0.0
VSL,bó đũa,1.0,75.0,0.0,0.0
VSL,bóc lột,1.0,60.0,0.0,0.0
VSL,bóc vỏ,1.0,61.0,0.0,0.0
VSL,bóng bay,1.0,64.0,0.0,0.0
VSL,bùn,1.0,85.0,0.0,0.0
VSL,bùng binh,1.0,87.0,0.0,0.0
VSL,bún chả,1.0,88.0,0.0,0.0
VSL,bún mắm,1.0,105.0,0.0,0.0
VSL,bún ngan,1.0,93.0,0.0,0.0
VSL,bún đậu,1.0,99.0,0.0,0.0
VSL,bún ốc,1.0,109.0,0.0,0.0
VSL,búp bê,1.0,98.0,0.0,0.0
VSL,bút,1.0,80.0,0.0,0.0
VSL,bút bi,1.0,250.0,0.0,0.0
VSL,bút dạ,1.0,100.0,0.0,0.0
VSL,bút máy,1.0,74.0,0.0,0.0
VSL,băng bó,1.0,87.0,0.0,0.0
VSL,băng chuyền,1.0,114.0,0.0,0.0
VSL,băng dính,1.0,89.0,0.0,0.0
VSL,băng giá,1.0,114.0,0.0,0.0
VSL,băng hình,1.0,66.0,0.0,0.0
VSL,bơi,1.0,155.0,0.0,0.0
VSL,bơi lội,1.0,158.0,0.0,0.0
VSL,bơm (cái bơm),1.0,67.0,0.0,0.0
VSL,bơm nước,1.0,89.0,0.0,0.0
VSL,bơm xe,1.0,64.0,0.0,0.0
VSL,bưu tá,1.0,79.0,0.0,0.0
VSL,bước,1.0,76.0,0.0,0.0
VSL,bước chân,1.0,73.0,0.0,0.0
VSL,bướng bỉnh,2.0,81.0,0.0,0.0
VSL,bạn yêu bạn ấy,1.0,79.0,0.0,0.0
VSL,bạn yêu tôi,1.0,79.0,0.0,0.0
VSL,bạn ấy yêu bạn,1.0,77.0,0.0,0.0
VSL,bạn ấy yêu tôi,1.0,127.0,0.0,0.0
VSL,bản làng,1.0,84.0,0.0,0.0
VSL,bản lề,1.0,87.0,0.0,0.0
VSL,bản nhạc,1.0,93.0,0.0,0.0
VSL,bản sao (chỉ người),1.0,76.0,0.0,0.0
VSL,bản thân,1.0,86.0,0.0,0.0
VSL,bảng chỉ dẫn,1.0,91.0,0.0,0.0
VSL,bảng chữ cái ngón tay,1.0,95.0,0.0,0.0
VSL,bảng cửu chương,1.0,88.0,0.0,0.0
VSL,bảng học sinh,1.0,84.0,0.0,0.0
VSL,bảng màu,1.0,167.0,0.0,0.0
VSL,bảo hiểm,1.0,203.0,0.0,0.0
VSL,bảo thủ,1.0,83.0,0.0,0.0
VSL,bảo tàng,1.0,102.0,0.0,0.0
VSL,bảo đảm,1.0,97.0,0.0,0.0
VSL,bất hiếu,1.0,87.0,0.0,0.0
VSL,bất khuất,1.0,86.0,0.0,0.0
VSL,bất động,1.0,129.0,0.0,0.0
VSL,bầu trời,1.0,109.0,0.0,0.0
VSL,bẫy chim,1.0,123.0,0.0,0.0
VSL,bẫy chuột (dụng cụ),1.0,90.0,0.0,0.0
VSL,bậc thang,1.0,223.0,0.0,0.0
VSL,bập bênh,1.0,101.0,0.0,0.0
VSL,bật lửa,1.0,88.0,0.0,0.0
VSL,bật đèn,1.0,88.0,0.0,0.0
VSL,bắc bán cầu,1.0,67.0,0.0,0.0
VSL,bắc nam,2.0,87.0,0.0,0.0
VSL,bắn cung tên,1.0,210.0,0.0,0.0
VSL,bắn súng,1.0,465.0,0.0,0.0
VSL,bắt,1.0,79.0,0.0,0.0
VSL,bắt buộc,1.0,60.0,0.0,0.0
VSL,bắt giữ,1.0,100.0,0.0,0.0
VSL,bắt nạt,1.0,85.0,0.0,0.0
VSL,bắt tay,1.0,200.0,0.0,0.0
VSL,bằng,1.0,95.0,0.0,0.0
VSL,bằng phẳng,1.0,122.0,0.0,0.0
VSL,bế em,1.0,67.0,0.0,0.0
VSL,bến phà,1.0,95.0,0.0,0.0
VSL,bến tàu,1.0,90.0,0.0,0.0
VSL,bến xe,1.0,79.0,0.0,0.0
VSL,bể bơi,1.0,95.0,0.0,0.0
VSL,bể cá,1.0,222.0,0.0,0.0
VSL,bệ xí,1.0,93.0,0.0,0.0
VSL,bệnh nhân,1.0,211.0,0.0,0.0
VSL,bệnh phong_cùi,1.0,100.0,0.0,0.0
VSL,bệnh thủy đậu,1.0,115.0,0.0,0.0
VSL,bệnh tật,1.0,79.0,0.0,0.0
VSL,bệnh Đao - Down,1.0,61.0,0.0,0.0
VSL,bị động,1.0,66.0,0.0,0.0
VSL,bịa đặt,1.0,78.0,0.0,0.0
VSL,bọc sách,1.0,74.0,0.0,0.0
VSL,bọt biển,1.0,75.0,0.0,0.0
VSL,bọt xà phòng,1.0,82.0,0.0,0.0
VSL,bỏ hoang,1.0,192.0,0.0,0.0
VSL,bỏ phiếu,1.0,60.0,0.0,0.0
VSL,bỏ qua,1.0,60.0,0.0,0.0
VSL,bỏ rơi,1.0,71.0,0.0,0.0
VSL,bỏng,1.0,61.0,0.0,0.0
VSL,bỏng ngô,1.0,79.0,0.0,0.0
VSL,bố,1.0,60.0,0.0,0.0
VSL,bố mẹ,1.0,62.0,0.0,0.0
VSL,bố trí,1.0,60.0,0.0,0.0
VSL,bốc hơi,1.0,66.0,0.0,0.0
VSL,bốc thăm,1.0,60.0,0.0,0.0
VSL,bốc vác,1.0,60.0,0.0,0.0
VSL,bối rối,1.0,85.0,0.0,0.0
VSL,bốn là,1.0,80.0,0.0,0.0
VSL,bồ kết,1.0,92.0,0.0,0.0
VSL,bồi bàn,1.0,64.0,0.0,0.0
VSL,bồi thường,1.0,60.0,0.0,0.0
VSL,bồn hoa,1.0,82.0,0.0,0.0
VSL,bồn rửa bát,1.0,77.0,0.0,0.0
VSL,bổ ngữ,1.0,72.0,0.0,0.0
VSL,bổ trợ,1.0,84.0,0.0,0.0
VSL,bổ ích,1.0,69.0,0.0,0.0
VSL,bộ sách,1.0,64.0,0.0,0.0
VSL,bộ truyện,1.0,79.0,0.0,0.0
VSL,bột giặt,1.0,86.0,0.0,0.0
VSL,bột ngọt,2.0,78.0,0.0,0.0
VSL,bớt,1.0,60.0,0.0,0.0
VSL,bớt đi,1.0,65.0,0.0,0.0
VSL,bờ biển,1.0,76.0,0.0,0.0
VSL,bờ ruộng,1.0,75.0,0.0,0.0
VSL,bờ rào,1.0,72.0,0.0,0.0
VSL,bờm tóc,1.0,64.0,0.0,0.0
VSL,bụi tre,1.0,238.0,0.0,0.0
VSL,bụi đời,1.0,79.0,0.0,0.0
VSL,bụng,1.0,67.0,0.0,0.0
VSL,bức tường,1.0,85.0,0.0,0.0
VSL,bữa cơm,1.0,94.0,0.0,0.0
VSL,bực mình,1.0,72.0,0.0,0.0
VSL,c,1.0,62.0,0.0,0.0
VSL,ca,1.0,89.0,0.0,0.0
VSL,ca nô,1.0,97.0,0.0,0.0
VSL,cao (người),1.0,115.0,0.0,0.0
VSL,cao (nhà),1.0,151.0,0.0,0.0
VSL,cao (núi),1.0,116.0,0.0,0.0
VSL,cao (vật),1.0,117.0,0.0,0.0
VSL,cao nguyên,1.0,95.0,0.0,0.0
VSL,cao quý,1.0,87.0,0.0,0.0
VSL,cao thấp,1.0,254.0,0.0,0.0
VSL,cao tầng,1.0,89.0,0.0,0.0
VSL,cao tốc,1.0,87.0,0.0,0.0
VSL,cao độ,1.0,98.0,0.0,0.0
VSL,cau có,1.0,112.0,0.0,0.0
VSL,cha,1.0,68.0,0.0,0.0
VSL,cha mẹ,1.0,84.0,0.0,0.0
VSL,chai,1.0,79.0,0.0,0.0
VSL,chai nước,1.0,97.0,0.0,0.0
VSL,chanh muối,1.0,107.0,0.0,0.0
VSL,chanh nóng,1.0,111.0,0.0,0.0
VSL,chanh đá,1.0,100.0,0.0,0.0
VSL,che chở,1.0,74.0,0.0,0.0
VSL,che phủ,1.0,76.0,0.0,0.0
VSL,chen lấn,1.0,85.0,0.0,0.0
VSL,chi hội,1.0,90.0,0.0,0.0
VSL,chi tiết,1.0,83.0,0.0,0.0
VSL,chia cắt,1.0,88.0,0.0,0.0
VSL,chia hết,1.0,94.0,0.0,0.0
VSL,chia phần,1.0,85.0,0.0,0.0
VSL,chia rẽ,1.0,173.0,0.0,0.0
VSL,chia sẻ,1.0,91.0,0.0,0.0
VSL,chia tay,1.0,103.0,0.0,0.0
VSL,chia đều,1.0,106.0,0.0,0.0
VSL,chim bồ câu,1.0,99.0,0.0,0.0
VSL,chim chuyền cành,1.0,78.0,0.0,0.0
VSL,chim chào mào,1.0,112.0,0.0,0.0
VSL,chim chích chòe,1.0,102.0,0.0,0.0
VSL,chim chóc,1.0,89.0,0.0,0.0
VSL,chim gõ kiến,1.0,114.0,0.0,0.0
VSL,chim phượng hoàng,1.0,90.0,0.0,0.0
VSL,chim sâu,1.0,104.0,0.0,0.0
VSL,chim sơn ca,1.0,84.0,0.0,0.0
VSL,chim sẻ,1.0,93.0,0.0,0.0
VSL,chim yến,1.0,124.0,0.0,0.0
VSL,chim đại bàng,1.0,111.0,0.0,0.0
VSL,chiên_rán (1)(2),1.0,188.0,0.0,0.0
VSL,chiêng,1.0,121.0,0.0,0.0
VSL,chiếm đoạt,1.0,85.0,0.0,0.0
VSL,chiến khu,1.0,97.0,0.0,0.0
VSL,chiến thắng,1.0,78.0,0.0,0.0
VSL,chiếu phim,1.0,89.0,0.0,0.0
VSL,chiều cao,1.0,90.0,0.0,0.0
VSL,chiều dài,1.0,95.0,0.0,0.0
VSL,chiều rộng,1.0,91.0,0.0,0.0
VSL,chiều tối,1.0,98.0,0.0,0.0
VSL,chong chóng,1.0,89.0,0.0,0.0
VSL,chu vi,1.0,100.0,0.0,0.0
VSL,chui,1.0,75.0,0.0,0.0
VSL,chum,1.0,73.0,0.0,0.0
VSL,chung kết,1.0,82.0,0.0,0.0
VSL,chung tay,1.0,89.0,0.0,0.0
VSL,chuyên biệt,1.0,64.0,0.0,0.0
VSL,chuyên cần,1.0,91.0,0.0,0.0
VSL,chuyền bóng,1.0,75.0,0.0,0.0
VSL,chuyển giao,1.0,79.0,0.0,0.0
VSL,chuyển hướng,1.0,68.0,0.0,0.0
VSL,chuyển vế,1.0,78.0,0.0,0.0
VSL,chuyển đồ,1.0,71.0,0.0,0.0
VSL,chuyển đổi số đo,1.0,97.0,0.0,0.0
VSL,chuyển động,1.0,72.0,0.0,0.0
VSL,chuyển động quay,1.0,102.0,0.0,0.0
VSL,chuyển động đều,1.0,93.0,0.0,0.0
VSL,chuyện lớn,1.0,87.0,0.0,0.0
VSL,chuyện nhỏ,1.0,69.0,0.0,0.0
VSL,chuyện trò,1.0,70.0,0.0,0.0
VSL,chuông,1.0,74.0,0.0,0.0
VSL,chuông nhà,1.0,74.0,0.0,0.0
VSL,chuồng,1.0,84.0,0.0,0.0
VSL,chuỗi hạt,1.0,84.0,0.0,0.0
VSL,chuột quang,1.0,70.0,0.0,0.0
VSL,chàng trai,1.0,74.0,0.0,0.0
VSL,chào,1.0,79.0,0.0,0.0
VSL,chào cờ,1.0,87.0,0.0,0.0
VSL,chào mừng,1.0,80.0,0.0,0.0
VSL,chày,1.0,81.0,0.0,0.0
VSL,cháo sườn,1.0,104.0,0.0,0.0
VSL,chát,1.0,72.0,0.0,0.0
VSL,cháy rừng,1.0,77.0,0.0,0.0
VSL,châm chọc,1.0,69.0,0.0,0.0
VSL,chân dung,1.0,67.0,0.0,0.0
VSL,chân tay,1.0,88.0,0.0,0.0
VSL,chân đất,1.0,83.0,0.0,0.0
VSL,chè đỗ đỏ,1.0,92.0,0.0,0.0
VSL,chèn ép,1.0,78.0,0.0,0.0
VSL,chèo thuyền,1.0,98.0,0.0,0.0
VSL,chém,1.0,68.0,0.0,0.0
VSL,chén,1.0,95.0,0.0,0.0
VSL,chép bài,1.0,83.0,0.0,0.0
VSL,chìa khóa,1.0,101.0,0.0,0.0
VSL,chín,1.0,92.0,0.0,0.0
VSL,chính quyền,1.0,99.0,0.0,0.0
VSL,chính tả,1.0,78.0,0.0,0.0
VSL,chó cắn,1.0,73.0,0.0,0.0
VSL,chó sói,1.0,90.0,0.0,0.0
VSL,chó xù,1.0,97.0,0.0,0.0
VSL,chõ xôi,1.0,94.0,0.0,0.0
VSL,chùa Hương,1.0,85.0,0.0,0.0
VSL,chùa Một Cột,1.0,77.0,0.0,0.0
VSL,chùa Yên Tử,1.0,89.0,0.0,0.0
VSL,chùm hoa,1.0,75.0,0.0,0.0
VSL,chùm khế,1.0,77.0,0.0,0.0
VSL,chùm nho,1.0,73.0,0.0,0.0
VSL,chùm vải,1.0,75.0,0.0,0.0
VSL,chú ( người),1.0,65.0,0.0,0.0
VSL,chú hề,1.0,85.0,0.0,0.0
VSL,chú rể,1.0,78.0,0.0,0.0
VSL,chú tễu,1.0,61.0,0.0,0.0
VSL,chú ý,1.0,70.0,0.0,0.0
VSL,chúi đầu,1.0,73.0,0.0,0.0
VSL,chúng tôi (2 người) (đại từ),1.0,106.0,0.0,0.0
VSL,chúng tôi (3 người) (đại từ),1.0,121.0,0.0,0.0
VSL,chúng tôi (4 người) (đại từ),1.0,89.0,0.0,0.0
