dataset,gloss,video,path,left_valid_ratio,right_valid_ratio,left_motion_magnitude,right_motion_magnitude,left_trajectory_length,right_trajectory_length,left_motion_std,right_motion_std,activity_type
ASL,flood,22481.npz,dataset\ASL\flood\22481.npz,0.835820895522388,0.835820895522388,0.012262454256415367,0.01631058380007744,0.6744349598884583,0.8970820903778076,0.017708949744701385,0.016265137121081352,two_hand
ASL,flood,22483.npz,dataset\ASL\flood\22483.npz,0.6363636363636364,0.6363636363636364,0.009571352042257786,0.00842820294201374,0.5264243483543396,0.4635511636734009,0.006507392041385174,0.006102351006120443,two_hand
ASL,flood,22485.npz,dataset\ASL\flood\22485.npz,0.6833333333333333,0.6833333333333333,0.009366746060550213,0.010544957593083382,0.3746698498725891,0.4217982888221741,0.013625365681946278,0.009645693004131317,two_hand
ASL,flood,22489.npz,dataset\ASL\flood\22489.npz,0.4810126582278481,0.4810126582278481,0.009675933979451656,0.013785549439489841,0.35800954699516296,0.5100653171539307,0.008312560617923737,0.011581064201891422,two_hand
ASL,floor,22492.npz,dataset\ASL\floor\22492.npz,0.6666666666666666,0.6666666666666666,0.01976662315428257,0.02109302580356598,0.7708982825279236,0.8226280212402344,0.014896456152200699,0.018089042976498604,two_hand
ASL,floor,22493.npz,dataset\ASL\floor\22493.npz,0.5076923076923077,0.5076923076923077,0.013629274442791939,0.020766332745552063,0.43613678216934204,0.664522647857666,0.0187368206679821,0.022260675206780434,two_hand
ASL,floor,22494.npz,dataset\ASL\floor\22494.npz,0.7666666666666667,0.7666666666666667,0.019494958221912384,0.01935333013534546,0.8772730827331543,0.8708998560905457,0.024605343118309975,0.02363341487944126,two_hand
ASL,floor,22495.npz,dataset\ASL\floor\22495.npz,0.8666666666666667,0.8666666666666667,0.012993395328521729,0.010896768420934677,0.6626631617546082,0.555735170841217,0.013721543364226818,0.012755446135997772,two_hand
ASL,floor,22499.npz,dataset\ASL\floor\22499.npz,0.95,0.95,0.0087717454880476,0.0121522331610322,0.4912177324295044,0.6805250644683838,0.00894427765160799,0.01180373877286911,two_hand
ASL,floor,22502.npz,dataset\ASL\floor\22502.npz,0.6716417910447762,0.6716417910447762,0.02181573212146759,0.03043917566537857,0.959892213344574,1.3393237590789795,0.016764257103204727,0.027164943516254425,two_hand
ASL,florida,22510.npz,dataset\ASL\florida\22510.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,florida,22511.npz,dataset\ASL\florida\22511.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,florida,22512.npz,dataset\ASL\florida\22512.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,florida,22514.npz,dataset\ASL\florida\22514.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,flower,22548.npz,dataset\ASL\flower\22548.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,flower,22549.npz,dataset\ASL\flower\22549.npz,0.8166666666666667,0.8166666666666667,0.006823217961937189,0.007719946559518576,0.3275144696235657,0.37055742740631104,0.009003326296806335,0.00834557507187128,two_hand
ASL,flower,22550.npz,dataset\ASL\flower\22550.npz,0.6166666666666667,0.6166666666666667,0.005406863987445831,0.008881068788468838,0.19464710354804993,0.31971848011016846,0.006447195075452328,0.009972795844078064,two_hand
ASL,flower,22551.npz,dataset\ASL\flower\22551.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,flower,22553.npz,dataset\ASL\flower\22553.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,flower,22558.npz,dataset\ASL\flower\22558.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,flower,65746.npz,dataset\ASL\flower\65746.npz,0.26666666666666666,0.26666666666666666,0.008278275839984417,0.009109648875892162,0.12417413294315338,0.13664473593235016,0.013028323650360107,0.011422227136790752,two_hand
ASL,flute,22610.npz,dataset\ASL\flute\22610.npz,0.6470588235294118,0.6470588235294118,0.009231173433363438,0.011192378588020802,0.3969404399394989,0.48127228021621704,0.018042132258415222,0.0144926393404603,two_hand
ASL,flute,22611.npz,dataset\ASL\flute\22611.npz,0.7666666666666667,0.7666666666666667,0.007228882517665625,0.010189316235482693,0.3252997100353241,0.45851922035217285,0.007658584043383598,0.009432072751224041,two_hand
ASL,flute,22612.npz,dataset\ASL\flute\22612.npz,0.647887323943662,0.647887323943662,0.023526562377810478,0.015082261525094509,1.0586953163146973,0.6787017583847046,0.048892270773649216,0.023588094860315323,two_hand
ASL,flute,22614.npz,dataset\ASL\flute\22614.npz,1.0,1.0,0.0020897265058010817,0.004442449193447828,0.12329386174678802,0.26210451126098633,0.0018874665256589651,0.0034574021119624376,two_hand
ASL,flute,22615.npz,dataset\ASL\flute\22615.npz,0.5846153846153846,0.5846153846153846,0.005168560426682234,0.01290077529847622,0.1912367343902588,0.47732868790626526,0.008902084082365036,0.016899075359106064,two_hand
ASL,flute,65747.npz,dataset\ASL\flute\65747.npz,0.6,0.6,0.006170589476823807,0.009942062199115753,0.21597063541412354,0.34797218441963196,0.008461843244731426,0.01131612528115511,two_hand
ASL,fly,22627.npz,dataset\ASL\fly\22627.npz,0.875,0.875,0.010738855227828026,0.01129150576889515,0.7409810423851013,0.7791138887405396,0.019029797986149788,0.012649763375520706,two_hand
ASL,fly,22635.npz,dataset\ASL\fly\22635.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,fly,22636.npz,dataset\ASL\fly\22636.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,fly,22640.npz,dataset\ASL\fly\22640.npz,0.9833333333333333,0.9833333333333333,0.01038601715117693,0.023557670414447784,0.6023889780044556,1.366344928741455,0.019133340567350388,0.02986295148730278,two_hand
ASL,fly,22643.npz,dataset\ASL\fly\22643.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,fly,22645.npz,dataset\ASL\fly\22645.npz,0.45714285714285713,0.45714285714285713,0.03655610233545303,0.045453671365976334,1.1332391500473022,1.4090638160705566,0.026168564334511757,0.03620031476020813,two_hand
ASL,fly,22646.npz,dataset\ASL\fly\22646.npz,0.6164383561643836,0.6164383561643836,0.007980014197528362,0.013013903051614761,0.35112062096595764,0.5726117491722107,0.012036094442009926,0.017120158299803734,two_hand
ASL,fly,65748.npz,dataset\ASL\fly\65748.npz,0.55,0.55,0.029018137603998184,0.03230226784944534,0.9285804033279419,1.033672571182251,0.03854665905237198,0.041866596788167953,two_hand
ASL,fold,22694.npz,dataset\ASL\fold\22694.npz,0.7142857142857143,0.7142857142857143,0.015957674011588097,0.01954944245517254,0.7819260358810425,0.957922637462616,0.01638277806341648,0.017138950526714325,two_hand
ASL,fold,22695.npz,dataset\ASL\fold\22695.npz,0.8833333333333333,0.8833333333333333,0.02007399871945381,0.014962811954319477,1.043847918510437,0.7780662178993225,0.02249590866267681,0.018372392281889915,two_hand
ASL,fold,22696.npz,dataset\ASL\fold\22696.npz,0.7564102564102564,0.7564102564102564,0.0255608968436718,0.021950947120785713,1.482532024383545,1.2731549739837646,0.025677969679236412,0.019106758758425713,two_hand
ASL,fold,22700.npz,dataset\ASL\fold\22700.npz,1.0,1.0,0.009704556316137314,0.011115119792521,0.5725688338279724,0.6557920575141907,0.014202149584889412,0.014862755313515663,two_hand
ASL,fold,22702.npz,dataset\ASL\fold\22702.npz,0.5606060606060606,0.5606060606060606,0.009483251720666885,0.013110727071762085,0.3413970470428467,0.47198617458343506,0.012434817850589752,0.01705491915345192,two_hand
ASL,fold,65750.npz,dataset\ASL\fold\65750.npz,0.55,0.55,0.013827704824507236,0.020987868309020996,0.44248655438423157,0.6716117858886719,0.014589827507734299,0.01946505345404148,two_hand
ASL,follow,22715.npz,dataset\ASL\follow\22715.npz,0.7078651685393258,0.7078651685393258,0.011407727375626564,0.011550204828381538,0.7072790861129761,0.7161126732826233,0.014584442600607872,0.013011939823627472,two_hand
ASL,follow,22716.npz,dataset\ASL\follow\22716.npz,0.8166666666666667,0.8166666666666667,0.009572702459990978,0.0066817342303693295,0.45948970317840576,0.3207232356071472,0.011606330052018166,0.00790274329483509,two_hand
ASL,follow,22717.npz,dataset\ASL\follow\22717.npz,0.8666666666666667,0.8666666666666667,0.00676982244476676,0.0055679501965641975,0.34526094794273376,0.28396546840667725,0.013300977647304535,0.010378151200711727,two_hand
ASL,follow,22718.npz,dataset\ASL\follow\22718.npz,0.684931506849315,0.684931506849315,0.017241844907402992,0.012039964087307453,0.8448503613471985,0.5899582505226135,0.02112496644258499,0.013662521727383137,two_hand
ASL,follow,22720.npz,dataset\ASL\follow\22720.npz,0.6666666666666666,0.6666666666666666,0.012994589284062386,0.014851310290396214,0.506788969039917,0.5792011022567749,0.017976811155676842,0.021565359085798264,two_hand
ASL,follow,22721.npz,dataset\ASL\follow\22721.npz,0.9333333333333333,0.9333333333333333,0.004542164970189333,0.004601954948157072,0.2498190850019455,0.2531075179576874,0.007219747174531221,0.008154800161719322,two_hand
ASL,follow,22723.npz,dataset\ASL\follow\22723.npz,0.6333333333333333,0.6333333333333333,0.010148868896067142,0.00993877463042736,0.3755081593990326,0.3677346706390381,0.011695470660924911,0.01242369320243597,two_hand
ASL,follow,65751.npz,dataset\ASL\follow\65751.npz,0.5166666666666667,0.5166666666666667,0.007899054326117039,0.00952905509620905,0.2369716316461563,0.2858716547489166,0.00712409894913435,0.008887168020009995,two_hand
ASL,follow,65752.npz,dataset\ASL\follow\65752.npz,0.5,0.5,0.009880362078547478,0.0128197455778718,0.2865304946899414,0.3717726171016693,0.012206139974296093,0.019603578373789787,two_hand
ASL,food,22743.npz,dataset\ASL\food\22743.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,food,22744.npz,dataset\ASL\food\22744.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,food,22745.npz,dataset\ASL\food\22745.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,food,22746.npz,dataset\ASL\food\22746.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,food,22748.npz,dataset\ASL\food\22748.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,food,22750.npz,dataset\ASL\food\22750.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,food,69330.npz,dataset\ASL\food\69330.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,fool,22772.npz,dataset\ASL\fool\22772.npz,0.68,0.68,0.008158029057085514,0.006342751439660788,0.40790146589279175,0.31713756918907166,0.0107676200568676,0.009514644742012024,two_hand
ASL,fool,22774.npz,dataset\ASL\fool\22774.npz,0.6716417910447762,0.6716417910447762,0.011475782841444016,0.008470598608255386,0.5049344301223755,0.3727063536643982,0.012366672977805138,0.00761466845870018,two_hand
ASL,fool,22780.npz,dataset\ASL\fool\22780.npz,1.0,1.0,0.0012628694530576468,0.0014134919038042426,0.07450930029153824,0.08339602500200272,0.0012104441411793232,0.0012745463754981756,low_hand_activity
ASL,fool,22783.npz,dataset\ASL\fool\22783.npz,0.5645161290322581,0.5645161290322581,0.00688702380284667,0.007503611966967583,0.23415881395339966,0.2551228106021881,0.009850617498159409,0.007866990752518177,two_hand
ASL,fool,65754.npz,dataset\ASL\fool\65754.npz,0.5333333333333333,0.5333333333333333,0.00692726531997323,0.0049685207195580006,0.21474522352218628,0.154024139046669,0.008541805669665337,0.00494498573243618,two_hand
ASL,football,22802.npz,dataset\ASL\football\22802.npz,0.5901639344262295,0.5901639344262295,0.0175048615783453,0.026257552206516266,0.6126701831817627,0.9190143346786499,0.019518056884407997,0.026928158476948738,two_hand
ASL,football,22803.npz,dataset\ASL\football\22803.npz,0.8833333333333333,0.8833333333333333,0.013971124775707722,0.012357976287603378,0.7264984846115112,0.6426147818565369,0.02253815159201622,0.014261074364185333,two_hand
ASL,football,22804.npz,dataset\ASL\football\22804.npz,0.8666666666666667,0.8666666666666667,0.012417986057698727,0.013561627827584743,0.6333172917366028,0.6916429996490479,0.02058839611709118,0.014467542059719563,two_hand
ASL,football,22805.npz,dataset\ASL\football\22805.npz,0.9,0.9,0.011567055247724056,0.013371853157877922,0.6130539178848267,0.7087082266807556,0.016066348180174828,0.014844267629086971,two_hand
ASL,football,22806.npz,dataset\ASL\football\22806.npz,0.7571428571428571,0.7571428571428571,0.020727507770061493,0.019447147846221924,1.07783043384552,1.01125168800354,0.01813330501317978,0.011832156218588352,two_hand
ASL,football,22810.npz,dataset\ASL\football\22810.npz,0.9833333333333333,0.9833333333333333,0.003459545783698559,0.004895136225968599,0.20065365731716156,0.2839179039001465,0.004463361110538244,0.005628460552543402,two_hand
ASL,football,22818.npz,dataset\ASL\football\22818.npz,0.6,0.6,0.009184591472148895,0.014467203989624977,0.32146069407463074,0.5063521265983582,0.007935315370559692,0.01074733305722475,two_hand
ASL,football,65755.npz,dataset\ASL\football\65755.npz,0.65,0.65,0.021174633875489235,0.020724376663565636,0.8046361207962036,0.7875263094902039,0.03805121034383774,0.03716985508799553,two_hand
ASL,football,69331.npz,dataset\ASL\football\69331.npz,0.6031746031746031,0.6031746031746031,0.015811370685696602,0.011747222393751144,0.5850207209587097,0.43464723229408264,0.011054802685976028,0.006054406985640526,two_hand
ASL,for,22993.npz,dataset\ASL\for\22993.npz,0.8333333333333334,0.8333333333333334,0.002257472835481167,0.0012283746618777514,0.11061616986989975,0.0601903572678566,0.008215243928134441,0.003185172565281391,left_one_hand
ASL,for,22994.npz,dataset\ASL\for\22994.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,for,22996.npz,dataset\ASL\for\22996.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,for,23000.npz,dataset\ASL\for\23000.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,for,65756.npz,dataset\ASL\for\65756.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forbid,22844.npz,dataset\ASL\forbid\22844.npz,0.6470588235294118,0.6470588235294118,0.012445930391550064,0.01452989224344492,0.5351750254631042,0.6247853636741638,0.02710149809718132,0.021963173523545265,two_hand
ASL,forbid,22846.npz,dataset\ASL\forbid\22846.npz,0.9833333333333333,0.9833333333333333,0.00352720869705081,0.0054189227521419525,0.20457810163497925,0.31429752707481384,0.009523877874016762,0.011045700870454311,two_hand
ASL,forbid,22848.npz,dataset\ASL\forbid\22848.npz,0.6666666666666666,0.6666666666666666,0.012597997672855854,0.014689698815345764,0.566909909248352,0.6610364317893982,0.018603216856718063,0.019248122349381447,two_hand
ASL,forbid,65757.npz,dataset\ASL\forbid\65757.npz,0.15,0.15,0.022054560482501984,0.031974196434020996,0.17643648386001587,0.25579357147216797,0.018242785707116127,0.028076818212866783,low_hand_activity
ASL,forest,22911.npz,dataset\ASL\forest\22911.npz,0.6808510638297872,0.6808510638297872,0.008790353313088417,0.010507678613066673,0.5537922382354736,0.6619837284088135,0.020691517740488052,0.016995258629322052,two_hand
ASL,forest,22912.npz,dataset\ASL\forest\22912.npz,0.6,0.6,0.007681375835090876,0.00619699340313673,0.26884815096855164,0.21689477562904358,0.017562078312039375,0.010297896340489388,two_hand
ASL,forest,22913.npz,dataset\ASL\forest\22913.npz,0.7532467532467533,0.7532467532467533,0.004863307345658541,0.010053731501102448,0.27720850706100464,0.5730627179145813,0.005175675265491009,0.007250919006764889,two_hand
ASL,forest,22914.npz,dataset\ASL\forest\22914.npz,0.6666666666666666,0.6666666666666666,0.004646940156817436,0.00432481849566102,0.19052454829216003,0.1773175597190857,0.0036573191173374653,0.00533865625038743,two_hand
ASL,forest,22917.npz,dataset\ASL\forest\22917.npz,0.9833333333333333,0.9833333333333333,0.0024104444310069084,0.006736799608916044,0.13980577886104584,0.39073437452316284,0.0023313744459301233,0.006770232226699591,two_hand
ASL,forest,22920.npz,dataset\ASL\forest\22920.npz,0.7567567567567568,0.7567567567567568,0.005672450177371502,0.011640507727861404,0.31198474764823914,0.6402279138565063,0.00586197292432189,0.008853515610098839,two_hand
ASL,forest,65759.npz,dataset\ASL\forest\65759.npz,0.5,0.5,0.005462936591356993,0.007695191074162722,0.15842516720294952,0.2231605350971222,0.005656255874782801,0.006307510659098625,two_hand
ASL,forever,22926.npz,dataset\ASL\forever\22926.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forever,22927.npz,dataset\ASL\forever\22927.npz,0.6333333333333333,0.6333333333333333,0.005412207450717688,0.007894186303019524,0.20025166869163513,0.2920849025249481,0.011140364222228527,0.012239430099725723,two_hand
ASL,forever,22928.npz,dataset\ASL\forever\22928.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forever,22929.npz,dataset\ASL\forever\22929.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forever,22930.npz,dataset\ASL\forever\22930.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forever,65760.npz,dataset\ASL\forever\65760.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forget,22952.npz,dataset\ASL\forget\22952.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forget,22953.npz,dataset\ASL\forget\22953.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forget,22954.npz,dataset\ASL\forget\22954.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forget,22955.npz,dataset\ASL\forget\22955.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forget,22960.npz,dataset\ASL\forget\22960.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forget,22967.npz,dataset\ASL\forget\22967.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forget,65761.npz,dataset\ASL\forget\65761.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low_hand_activity
ASL,forgive,22974.npz,dataset\ASL\forgive\22974.npz,0.7444444444444445,0.7444444444444445,0.017122970893979073,0.019920384511351585,1.1301161050796509,1.3147454261779785,0.037577398121356964,0.03244169428944588,two_hand
ASL,forgive,22975.npz,dataset\ASL\forgive\22975.npz,0.8166666666666667,0.8166666666666667,0.007294160779565573,0.012245186604559422,0.3501197099685669,0.5877689719200134,0.013095619156956673,0.02126779966056347,two_hand
ASL,forgive,22976.npz,dataset\ASL\forgive\22976.npz,0.75,0.75,0.015194093808531761,0.012208701111376286,0.6685401201248169,0.5371828675270081,0.036588337272405624,0.026316795498132706,two_hand
ASL,forgive,22978.npz,dataset\ASL\forgive\22978.npz,0.9,0.9,0.0021369887981563807,0.008089299313724041,0.1132604107260704,0.42873287200927734,0.0028733976650983095,0.013128917664289474,two_hand
ASL,forgive,22980.npz,dataset\ASL\forgive\22980.npz,0.6129032258064516,0.6129032258064516,0.010710424743592739,0.022519022226333618,0.3962857127189636,0.8332038521766663,0.010494496673345566,0.017082899808883667,two_hand
ASL,fork,23005.npz,dataset\ASL\fork\23005.npz,0.6166666666666667,0.6166666666666667,0.004596604034304619,0.015101824887096882,0.16547775268554688,0.5436657071113586,0.004782835487276316,0.017575612291693687,two_hand
ASL,fork,23006.npz,dataset\ASL\fork\23006.npz,0.7058823529411765,0.7058823529411765,0.021595587953925133,0.015437154099345207,1.014992594718933,0.7255462408065796,0.025856884196400642,0.012406263500452042,two_hand
ASL,fork,23009.npz,dataset\ASL\fork\23009.npz,0.9166666666666666,0.9166666666666666,0.008078010752797127,0.011313042603433132,0.43621256947517395,0.6109042763710022,0.012672843411564827,0.01494445838034153,two_hand
